ID,URL,Title,Difficulty,Acceptance %,Frequency %,Topics,Timeframe
1210,https://leetcode.com/problems/minimum-moves-to-reach-target-with-rotations,Minimum Moves to Reach Target with Rotations,Hard,,100.0%,"Array, Breadth-First Search, Matrix",more_than_6m
2212,https://leetcode.com/problems/maximum-points-in-an-archery-competition,Maximum Points in an Archery Competition,Medium,,100.0%,"Array, Backtracking, Bit Manipulation, Enumeration",more_than_6m
2212,https://leetcode.com/problems/maximum-points-in-an-archery-competition,Maximum Points in an Archery Competition,Medium,,100.0%,"Array, Backtracking, Bit Manipulation, Enumeration",all
1210,https://leetcode.com/problems/minimum-moves-to-reach-target-with-rotations,Minimum Moves to Reach Target with Rotations,Hard,,100.0%,"Array, Breadth-First Search, Matrix",all
