ID,URL,Title,Difficulty,Acceptance %,Frequency %,Topics,Timeframe
146,https://leetcode.com/problems/lru-cache,LRU Cache,Medium,,100.0%,"Hash Table, Linked List, Design, Doubly-Linked List",more_than_6m
3,https://leetcode.com/problems/longest-substring-without-repeating-characters,Longest Substring Without Repeating Characters,Medium,,95.3%,"Hash Table, String, Sliding Window",more_than_6m
42,https://leetcode.com/problems/trapping-rain-water,Trapping Rain Water,Hard,,89.5%,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack",more_than_6m
22,https://leetcode.com/problems/generate-parentheses,Generate Parentheses,Medium,,82.0%,"String, Dynamic Programming, Backtracking",more_than_6m
200,https://leetcode.com/problems/number-of-islands,Number of Islands,Medium,,82.0%,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix",more_than_6m
443,https://leetcode.com/problems/string-compression,String Compression,Medium,,82.0%,"Two Pointers, String",more_than_6m
11,https://leetcode.com/problems/container-with-most-water,Container With Most Water,Medium,,71.6%,"Array, Two Pointers, Greedy",more_than_6m
20,https://leetcode.com/problems/valid-parentheses,Valid Parentheses,Easy,,71.6%,"String, Stack",more_than_6m
417,https://leetcode.com/problems/pacific-atlantic-water-flow,Pacific Atlantic Water Flow,Medium,,71.6%,"Array, Depth-First Search, Breadth-First Search, Matrix",more_than_6m
41,https://leetcode.com/problems/first-missing-positive,First Missing Positive,Hard,,71.6%,"Array, Hash Table",more_than_6m
239,https://leetcode.com/problems/sliding-window-maximum,Sliding Window Maximum,Hard,,71.6%,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue",more_than_6m
424,https://leetcode.com/problems/longest-repeating-character-replacement,Longest Repeating Character Replacement,Medium,,71.6%,"Hash Table, String, Sliding Window",more_than_6m
122,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,Best Time to Buy and Sell Stock II,Medium,,71.6%,"Array, Dynamic Programming, Greedy",more_than_6m
1,https://leetcode.com/problems/two-sum,Two Sum,Easy,,64.1%,"Array, Hash Table",more_than_6m
5,https://leetcode.com/problems/longest-palindromic-substring,Longest Palindromic Substring,Medium,,64.1%,"Two Pointers, String, Dynamic Programming",more_than_6m
49,https://leetcode.com/problems/group-anagrams,Group Anagrams,Medium,,64.1%,"Array, Hash Table, String, Sorting",more_than_6m
121,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,Best Time to Buy and Sell Stock,Easy,,64.1%,"Array, Dynamic Programming",more_than_6m
283,https://leetcode.com/problems/move-zeroes,Move Zeroes,Easy,,64.1%,"Array, Two Pointers",more_than_6m
215,https://leetcode.com/problems/kth-largest-element-in-an-array,Kth Largest Element in an Array,Medium,,64.1%,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect",more_than_6m
1944,https://leetcode.com/problems/number-of-visible-people-in-a-queue,Number of Visible People in a Queue,Hard,,64.1%,"Array, Stack, Monotonic Stack",more_than_6m
735,https://leetcode.com/problems/asteroid-collision,Asteroid Collision,Medium,,64.1%,"Array, Stack, Simulation",more_than_6m
73,https://leetcode.com/problems/set-matrix-zeroes,Set Matrix Zeroes,Medium,,64.1%,"Array, Hash Table, Matrix",more_than_6m
186,https://leetcode.com/problems/reverse-words-in-a-string-ii,Reverse Words in a String II,Medium,,64.1%,"Two Pointers, String",more_than_6m
460,https://leetcode.com/problems/lfu-cache,LFU Cache,Hard,,64.1%,"Hash Table, Linked List, Design, Doubly-Linked List",more_than_6m
322,https://leetcode.com/problems/coin-change,Coin Change,Medium,,64.1%,"Array, Dynamic Programming, Breadth-First Search",more_than_6m
1963,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-string-balanced,Minimum Number of Swaps to Make the String Balanced,Medium,,64.1%,"Two Pointers, String, Stack, Greedy",more_than_6m
2116,https://leetcode.com/problems/check-if-a-parentheses-string-can-be-valid,Check if a Parentheses String Can Be Valid,Medium,,64.1%,"String, Stack, Greedy",more_than_6m
45,https://leetcode.com/problems/jump-game-ii,Jump Game II,Medium,,64.1%,"Array, Dynamic Programming, Greedy",more_than_6m
21,https://leetcode.com/problems/merge-two-sorted-lists,Merge Two Sorted Lists,Easy,,64.1%,"Linked List, Recursion",more_than_6m
4,https://leetcode.com/problems/median-of-two-sorted-arrays,Median of Two Sorted Arrays,Hard,,53.7%,"Array, Binary Search, Divide and Conquer",more_than_6m
6,https://leetcode.com/problems/zigzag-conversion,Zigzag Conversion,Medium,,53.7%,String,more_than_6m
53,https://leetcode.com/problems/maximum-subarray,Maximum Subarray,Medium,,53.7%,"Array, Divide and Conquer, Dynamic Programming",more_than_6m
56,https://leetcode.com/problems/merge-intervals,Merge Intervals,Medium,,53.7%,"Array, Sorting",more_than_6m
179,https://leetcode.com/problems/largest-number,Largest Number,Medium,,53.7%,"Array, String, Greedy, Sorting",more_than_6m
739,https://leetcode.com/problems/daily-temperatures,Daily Temperatures,Medium,,53.7%,"Array, Stack, Monotonic Stack",more_than_6m
2063,https://leetcode.com/problems/vowels-of-all-substrings,Vowels of All Substrings,Medium,,53.7%,"Math, String, Dynamic Programming, Combinatorics",more_than_6m
152,https://leetcode.com/problems/maximum-product-subarray,Maximum Product Subarray,Medium,,53.7%,"Array, Dynamic Programming",more_than_6m
206,https://leetcode.com/problems/reverse-linked-list,Reverse Linked List,Easy,,53.7%,"Linked List, Recursion",more_than_6m
2318,https://leetcode.com/problems/number-of-distinct-roll-sequences,Number of Distinct Roll Sequences,Hard,,53.7%,"Dynamic Programming, Memoization",more_than_6m
3106,https://leetcode.com/problems/lexicographically-smallest-string-after-operations-with-constraint,Lexicographically Smallest String After Operations With Constraint,Medium,,53.7%,"String, Greedy",more_than_6m
3203,https://leetcode.com/problems/find-minimum-diameter-after-merging-two-trees,Find Minimum Diameter After Merging Two Trees,Hard,,53.7%,"Tree, Depth-First Search, Breadth-First Search, Graph Theory",more_than_6m
494,https://leetcode.com/problems/target-sum,Target Sum,Medium,,53.7%,"Array, Dynamic Programming, Backtracking",more_than_6m
1611,https://leetcode.com/problems/minimum-one-bit-operations-to-make-integers-zero,Minimum One Bit Operations to Make Integers Zero,Hard,,53.7%,"Math, Dynamic Programming, Bit Manipulation, Recursion, Memoization",more_than_6m
2385,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected,Amount of Time for Binary Tree to Be Infected,Medium,,53.7%,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree",more_than_6m
50,https://leetcode.com/problems/powx-n,"Pow(x, n)",Medium,,53.7%,"Math, Recursion",more_than_6m
2380,https://leetcode.com/problems/time-needed-to-rearrange-a-binary-string,Time Needed to Rearrange a Binary String,Medium,,53.7%,"String, Dynamic Programming, Simulation",more_than_6m
199,https://leetcode.com/problems/binary-tree-right-side-view,Binary Tree Right Side View,Medium,,53.7%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",more_than_6m
234,https://leetcode.com/problems/palindrome-linked-list,Palindrome Linked List,Easy,,53.7%,"Linked List, Two Pointers, Stack, Recursion",more_than_6m
18,https://leetcode.com/problems/4sum,4Sum,Medium,,53.7%,"Array, Two Pointers, Sorting",more_than_6m
694,https://leetcode.com/problems/number-of-distinct-islands,Number of Distinct Islands,Medium,,53.7%,"Array, Hash Table, Depth-First Search, Breadth-First Search, Union-Find, Sorting, Matrix, Hash Function",more_than_6m
31,https://leetcode.com/problems/next-permutation,Next Permutation,Medium,,53.7%,"Array, Two Pointers",more_than_6m
134,https://leetcode.com/problems/gas-station,Gas Station,Medium,,53.7%,"Array, Greedy",more_than_6m
2291,https://leetcode.com/problems/maximum-profit-from-trading-stocks,Maximum Profit From Trading Stocks,Medium,,53.7%,"Array, Dynamic Programming",more_than_6m
347,https://leetcode.com/problems/top-k-frequent-elements,Top K Frequent Elements,Medium,,53.7%,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect",more_than_6m
213,https://leetcode.com/problems/house-robber-ii,House Robber II,Medium,,53.7%,"Array, Dynamic Programming",more_than_6m
162,https://leetcode.com/problems/find-peak-element,Find Peak Element,Medium,,53.7%,"Array, Binary Search",more_than_6m
992,https://leetcode.com/problems/subarrays-with-k-different-integers,Subarrays with K Different Integers,Hard,,53.7%,"Array, Hash Table, Sliding Window, Counting",more_than_6m
151,https://leetcode.com/problems/reverse-words-in-a-string,Reverse Words in a String,Medium,,53.7%,"Two Pointers, String",more_than_6m
540,https://leetcode.com/problems/single-element-in-a-sorted-array,Single Element in a Sorted Array,Medium,,53.7%,"Array, Binary Search",more_than_6m
994,https://leetcode.com/problems/rotting-oranges,Rotting Oranges,Medium,,53.7%,"Array, Breadth-First Search, Matrix",more_than_6m
560,https://leetcode.com/problems/subarray-sum-equals-k,Subarray Sum Equals K,Medium,,53.7%,"Array, Hash Table, Prefix Sum",more_than_6m
17,https://leetcode.com/problems/letter-combinations-of-a-phone-number,Letter Combinations of a Phone Number,Medium,,53.7%,"Hash Table, String, Backtracking",more_than_6m
1143,https://leetcode.com/problems/longest-common-subsequence,Longest Common Subsequence,Medium,,53.7%,"String, Dynamic Programming",more_than_6m
503,https://leetcode.com/problems/next-greater-element-ii,Next Greater Element II,Medium,,53.7%,"Array, Stack, Monotonic Stack",more_than_6m
127,https://leetcode.com/problems/word-ladder,Word Ladder,Hard,,53.7%,"Hash Table, String, Breadth-First Search",more_than_6m
71,https://leetcode.com/problems/simplify-path,Simplify Path,Medium,,53.7%,"String, Stack",more_than_6m
904,https://leetcode.com/problems/fruit-into-baskets,Fruit Into Baskets,Medium,,53.7%,"Array, Hash Table, Sliding Window",more_than_6m
146,https://leetcode.com/problems/lru-cache,LRU Cache,Medium,,100.0%,"Hash Table, Linked List, Design, Doubly-Linked List",all
3,https://leetcode.com/problems/longest-substring-without-repeating-characters,Longest Substring Without Repeating Characters,Medium,,95.2%,"Hash Table, String, Sliding Window",all
3106,https://leetcode.com/problems/lexicographically-smallest-string-after-operations-with-constraint,Lexicographically Smallest String After Operations With Constraint,Medium,,95.2%,"String, Greedy",all
2318,https://leetcode.com/problems/number-of-distinct-roll-sequences,Number of Distinct Roll Sequences,Hard,,95.2%,"Dynamic Programming, Memoization",all
3203,https://leetcode.com/problems/find-minimum-diameter-after-merging-two-trees,Find Minimum Diameter After Merging Two Trees,Hard,,95.2%,"Tree, Depth-First Search, Breadth-First Search, Graph Theory",all
42,https://leetcode.com/problems/trapping-rain-water,Trapping Rain Water,Hard,,89.3%,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack",all
,https://leetcode.com/problems/maximum-score-with-co-prime-element,Maximum Score with Co-Prime Element,Hard,,89.3%,"Array, Hash Table, Math, Combinatorics, Enumeration, Number Theory",all
200,https://leetcode.com/problems/number-of-islands,Number of Islands,Medium,,85.7%,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix",all
22,https://leetcode.com/problems/generate-parentheses,Generate Parentheses,Medium,,81.7%,"String, Dynamic Programming, Backtracking",all
443,https://leetcode.com/problems/string-compression,String Compression,Medium,,81.7%,"Two Pointers, String",all
20,https://leetcode.com/problems/valid-parentheses,Valid Parentheses,Easy,,76.8%,"String, Stack",all
424,https://leetcode.com/problems/longest-repeating-character-replacement,Longest Repeating Character Replacement,Medium,,76.8%,"Hash Table, String, Sliding Window",all
11,https://leetcode.com/problems/container-with-most-water,Container With Most Water,Medium,,71.0%,"Array, Two Pointers, Greedy",all
41,https://leetcode.com/problems/first-missing-positive,First Missing Positive,Hard,,71.0%,"Array, Hash Table",all
735,https://leetcode.com/problems/asteroid-collision,Asteroid Collision,Medium,,71.0%,"Array, Stack, Simulation",all
239,https://leetcode.com/problems/sliding-window-maximum,Sliding Window Maximum,Hard,,71.0%,"Array, Queue, Sliding Window, Heap (Priority Queue), Monotonic Queue",all
417,https://leetcode.com/problems/pacific-atlantic-water-flow,Pacific Atlantic Water Flow,Medium,,71.0%,"Array, Depth-First Search, Breadth-First Search, Matrix",all
122,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii,Best Time to Buy and Sell Stock II,Medium,,71.0%,"Array, Dynamic Programming, Greedy",all
1,https://leetcode.com/problems/two-sum,Two Sum,Easy,,63.4%,"Array, Hash Table",all
5,https://leetcode.com/problems/longest-palindromic-substring,Longest Palindromic Substring,Medium,,63.4%,"Two Pointers, String, Dynamic Programming",all
49,https://leetcode.com/problems/group-anagrams,Group Anagrams,Medium,,63.4%,"Array, Hash Table, String, Sorting",all
53,https://leetcode.com/problems/maximum-subarray,Maximum Subarray,Medium,,63.4%,"Array, Divide and Conquer, Dynamic Programming",all
121,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,Best Time to Buy and Sell Stock,Easy,,63.4%,"Array, Dynamic Programming",all
215,https://leetcode.com/problems/kth-largest-element-in-an-array,Kth Largest Element in an Array,Medium,,63.4%,"Array, Divide and Conquer, Sorting, Heap (Priority Queue), Quickselect",all
283,https://leetcode.com/problems/move-zeroes,Move Zeroes,Easy,,63.4%,"Array, Two Pointers",all
1944,https://leetcode.com/problems/number-of-visible-people-in-a-queue,Number of Visible People in a Queue,Hard,,63.4%,"Array, Stack, Monotonic Stack",all
322,https://leetcode.com/problems/coin-change,Coin Change,Medium,,63.4%,"Array, Dynamic Programming, Breadth-First Search",all
994,https://leetcode.com/problems/rotting-oranges,Rotting Oranges,Medium,,63.4%,"Array, Breadth-First Search, Matrix",all
186,https://leetcode.com/problems/reverse-words-in-a-string-ii,Reverse Words in a String II,Medium,,63.4%,"Two Pointers, String",all
460,https://leetcode.com/problems/lfu-cache,LFU Cache,Hard,,63.4%,"Hash Table, Linked List, Design, Doubly-Linked List",all
73,https://leetcode.com/problems/set-matrix-zeroes,Set Matrix Zeroes,Medium,,63.4%,"Array, Hash Table, Matrix",all
2116,https://leetcode.com/problems/check-if-a-parentheses-string-can-be-valid,Check if a Parentheses String Can Be Valid,Medium,,63.4%,"String, Stack, Greedy",all
1963,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-string-balanced,Minimum Number of Swaps to Make the String Balanced,Medium,,63.4%,"Two Pointers, String, Stack, Greedy",all
45,https://leetcode.com/problems/jump-game-ii,Jump Game II,Medium,,63.4%,"Array, Dynamic Programming, Greedy",all
21,https://leetcode.com/problems/merge-two-sorted-lists,Merge Two Sorted Lists,Easy,,63.4%,"Linked List, Recursion",all
4,https://leetcode.com/problems/median-of-two-sorted-arrays,Median of Two Sorted Arrays,Hard,,52.8%,"Array, Binary Search, Divide and Conquer",all
6,https://leetcode.com/problems/zigzag-conversion,Zigzag Conversion,Medium,,52.8%,String,all
56,https://leetcode.com/problems/merge-intervals,Merge Intervals,Medium,,52.8%,"Array, Sorting",all
2063,https://leetcode.com/problems/vowels-of-all-substrings,Vowels of All Substrings,Medium,,52.8%,"Math, String, Dynamic Programming, Combinatorics",all
152,https://leetcode.com/problems/maximum-product-subarray,Maximum Product Subarray,Medium,,52.8%,"Array, Dynamic Programming",all
179,https://leetcode.com/problems/largest-number,Largest Number,Medium,,52.8%,"Array, String, Greedy, Sorting",all
206,https://leetcode.com/problems/reverse-linked-list,Reverse Linked List,Easy,,52.8%,"Linked List, Recursion",all
739,https://leetcode.com/problems/daily-temperatures,Daily Temperatures,Medium,,52.8%,"Array, Stack, Monotonic Stack",all
1611,https://leetcode.com/problems/minimum-one-bit-operations-to-make-integers-zero,Minimum One Bit Operations to Make Integers Zero,Hard,,52.8%,"Math, Dynamic Programming, Bit Manipulation, Recursion, Memoization",all
50,https://leetcode.com/problems/powx-n,"Pow(x, n)",Medium,,52.8%,"Math, Recursion",all
2385,https://leetcode.com/problems/amount-of-time-for-binary-tree-to-be-infected,Amount of Time for Binary Tree to Be Infected,Medium,,52.8%,"Hash Table, Tree, Depth-First Search, Breadth-First Search, Binary Tree",all
2380,https://leetcode.com/problems/time-needed-to-rearrange-a-binary-string,Time Needed to Rearrange a Binary String,Medium,,52.8%,"String, Dynamic Programming, Simulation",all
199,https://leetcode.com/problems/binary-tree-right-side-view,Binary Tree Right Side View,Medium,,52.8%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",all
17,https://leetcode.com/problems/letter-combinations-of-a-phone-number,Letter Combinations of a Phone Number,Medium,,52.8%,"Hash Table, String, Backtracking",all
234,https://leetcode.com/problems/palindrome-linked-list,Palindrome Linked List,Easy,,52.8%,"Linked List, Two Pointers, Stack, Recursion",all
18,https://leetcode.com/problems/4sum,4Sum,Medium,,52.8%,"Array, Two Pointers, Sorting",all
694,https://leetcode.com/problems/number-of-distinct-islands,Number of Distinct Islands,Medium,,52.8%,"Array, Hash Table, Depth-First Search, Breadth-First Search, Union-Find, Sorting, Matrix, Hash Function",all
31,https://leetcode.com/problems/next-permutation,Next Permutation,Medium,,52.8%,"Array, Two Pointers",all
134,https://leetcode.com/problems/gas-station,Gas Station,Medium,,52.8%,"Array, Greedy",all
162,https://leetcode.com/problems/find-peak-element,Find Peak Element,Medium,,52.8%,"Array, Binary Search",all
494,https://leetcode.com/problems/target-sum,Target Sum,Medium,,52.8%,"Array, Dynamic Programming, Backtracking",all
540,https://leetcode.com/problems/single-element-in-a-sorted-array,Single Element in a Sorted Array,Medium,,52.8%,"Array, Binary Search",all
347,https://leetcode.com/problems/top-k-frequent-elements,Top K Frequent Elements,Medium,,52.8%,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect",all
992,https://leetcode.com/problems/subarrays-with-k-different-integers,Subarrays with K Different Integers,Hard,,52.8%,"Array, Hash Table, Sliding Window, Counting",all
213,https://leetcode.com/problems/house-robber-ii,House Robber II,Medium,,52.8%,"Array, Dynamic Programming",all
2291,https://leetcode.com/problems/maximum-profit-from-trading-stocks,Maximum Profit From Trading Stocks,Medium,,52.8%,"Array, Dynamic Programming",all
560,https://leetcode.com/problems/subarray-sum-equals-k,Subarray Sum Equals K,Medium,,52.8%,"Array, Hash Table, Prefix Sum",all
503,https://leetcode.com/problems/next-greater-element-ii,Next Greater Element II,Medium,,52.8%,"Array, Stack, Monotonic Stack",all
127,https://leetcode.com/problems/word-ladder,Word Ladder,Hard,,52.8%,"Hash Table, String, Breadth-First Search",all
71,https://leetcode.com/problems/simplify-path,Simplify Path,Medium,,52.8%,"String, Stack",all
904,https://leetcode.com/problems/fruit-into-baskets,Fruit Into Baskets,Medium,,52.8%,"Array, Hash Table, Sliding Window",all
1143,https://leetcode.com/problems/longest-common-subsequence,Longest Common Subsequence,Medium,,52.8%,"String, Dynamic Programming",all
39,https://leetcode.com/problems/combination-sum,Combination Sum,Medium,,52.8%,"Array, Backtracking",all
1192,https://leetcode.com/problems/critical-connections-in-a-network,Critical Connections in a Network,Hard,,52.8%,"Depth-First Search, Graph Theory, Biconnected Component",all
151,https://leetcode.com/problems/reverse-words-in-a-string,Reverse Words in a String,Medium,,52.8%,"Two Pointers, String",all
75,https://leetcode.com/problems/sort-colors,Sort Colors,Medium,,52.8%,"Array, Two Pointers, Sorting",all
