ID,URL,Title,Difficulty,Acceptance %,Frequency %,Topics,Timeframe
3,https://leetcode.com/problems/longest-substring-without-repeating-characters,Longest Substring Without Repeating Characters,Medium,,100.0%,"Hash Table, String, Sliding Window",more_than_6m
2320,https://leetcode.com/problems/count-number-of-ways-to-place-houses,Count Number of Ways to Place Houses,Medium,,88.1%,Dynamic Programming,more_than_6m
242,https://leetcode.com/problems/valid-anagram,Valid Anagram,Easy,,88.1%,"Hash Table, String, Sorting",more_than_6m
225,https://leetcode.com/problems/implement-stack-using-queues,Implement Stack using Queues,Easy,,88.1%,"Stack, Design, Queue",more_than_6m
75,https://leetcode.com/problems/sort-colors,Sort Colors,Medium,,88.1%,"Array, Two Pointers, Sorting",more_than_6m
2320,https://leetcode.com/problems/count-number-of-ways-to-place-houses,Count Number of Ways to Place Houses,Medium,,100.0%,Dynamic Programming,all
,https://leetcode.com/problems/smallest-pair-with-different-frequencies,Smallest Pair With Different Frequencies,Easy,,94.9%,"Array, Hash Table, Counting",all
3,https://leetcode.com/problems/longest-substring-without-repeating-characters,Longest Substring Without Repeating Characters,Medium,,72.5%,"Hash Table, String, Sliding Window",all
242,https://leetcode.com/problems/valid-anagram,Valid Anagram,Easy,,63.2%,"Hash Table, String, Sorting",all
225,https://leetcode.com/problems/implement-stack-using-queues,Implement Stack using Queues,Easy,,63.2%,"Stack, Design, Queue",all
75,https://leetcode.com/problems/sort-colors,Sort Colors,Medium,,63.2%,"Array, Two Pointers, Sorting",all
141,https://leetcode.com/problems/linked-list-cycle,Linked List Cycle,Easy,,63.2%,"Hash Table, Linked List, Two Pointers",all
2434,https://leetcode.com/problems/using-a-robot-to-print-the-lexicographically-smallest-string,Using a Robot to Print the Lexicographically Smallest String,Medium,,63.2%,"Hash Table, String, Stack, Greedy",all
