ID,URL,Title,Difficulty,Acceptance %,Frequency %,Topics,Timeframe
438,https://leetcode.com/problems/find-all-anagrams-in-a-string,Find All Anagrams in a String,Medium,,100.0%,"Hash Table, String, Sliding Window",30_days
362,https://leetcode.com/problems/design-hit-counter,Design Hit Counter,Medium,,100.0%,"Array, Binary Search, Design, Queue, Data Stream",30_days
362,https://leetcode.com/problems/design-hit-counter,Design Hit Counter,Medium,,100.0%,"Array, Binary Search, Design, Queue, Data Stream",3_months
438,https://leetcode.com/problems/find-all-anagrams-in-a-string,Find All Anagrams in a String,Medium,,100.0%,"Hash Table, String, Sliding Window",3_months
751,https://leetcode.com/problems/ip-to-cidr,IP to CIDR,Medium,,83.5%,"String, Bit Manipulation",3_months
362,https://leetcode.com/problems/design-hit-counter,Design Hit Counter,Medium,,100.0%,"Array, Binary Search, Design, Queue, Data Stream",6_months
438,https://leetcode.com/problems/find-all-anagrams-in-a-string,Find All Anagrams in a String,Medium,,95.7%,"Hash Table, String, Sliding Window",6_months
751,https://leetcode.com/problems/ip-to-cidr,IP to CIDR,Medium,,90.2%,"String, Bit Manipulation",6_months
1293,https://leetcode.com/problems/shortest-path-in-a-grid-with-obstacles-elimination,Shortest Path in a Grid with Obstacles Elimination,Hard,,86.9%,"Array, Breadth-First Search, Matrix",6_months
2096,https://leetcode.com/problems/step-by-step-directions-from-a-binary-tree-node-to-another,Step-By-Step Directions From a Binary Tree Node to Another,Medium,,82.9%,"String, Tree, Depth-First Search, Binary Tree",6_months
348,https://leetcode.com/problems/design-tic-tac-toe,Design Tic-Tac-Toe,Medium,,78.1%,"Array, Hash Table, Design, Matrix, Simulation",6_months
981,https://leetcode.com/problems/time-based-key-value-store,Time Based Key-Value Store,Medium,,71.9%,"Hash Table, String, Binary Search, Design",6_months
900,https://leetcode.com/problems/rle-iterator,RLE Iterator,Medium,,63.1%,"Array, Design, Counting, Iterator",6_months
198,https://leetcode.com/problems/house-robber,House Robber,Medium,,63.1%,"Array, Dynamic Programming",6_months
933,https://leetcode.com/problems/number-of-recent-calls,Number of Recent Calls,Easy,,63.1%,"Design, Queue, Data Stream",6_months
362,https://leetcode.com/problems/design-hit-counter,Design Hit Counter,Medium,,100.0%,"Array, Binary Search, Design, Queue, Data Stream",more_than_6m
