ID,URL,Title,Difficulty,Acceptance %,Frequency %,Topics,Timeframe
874,https://leetcode.com/problems/walking-robot-simulation,Walking Robot Simulation,Medium,,100.0%,"Array, Hash Table, Simulation",more_than_6m
146,https://leetcode.com/problems/lru-cache,LRU Cache,Medium,,84.6%,"Hash Table, Linked List, Design, Doubly-Linked List",more_than_6m
588,https://leetcode.com/problems/design-in-memory-file-system,Design In-Memory File System,Hard,,60.3%,"Hash Table, String, Design, Trie, Sorting",more_than_6m
535,https://leetcode.com/problems/encode-and-decode-tinyurl,Encode and Decode TinyURL,Medium,,60.3%,"Hash Table, String, Design, Hash Function",more_than_6m
256,https://leetcode.com/problems/paint-house,Paint House,Medium,,52.7%,"Array, Dynamic Programming",more_than_6m
2296,https://leetcode.com/problems/design-a-text-editor,Design a Text Editor,Hard,,52.7%,"Linked List, String, Stack, Design, Simulation, Doubly-Linked List",more_than_6m
874,https://leetcode.com/problems/walking-robot-simulation,Walking Robot Simulation,Medium,,100.0%,"Array, Hash Table, Simulation",all
146,https://leetcode.com/problems/lru-cache,LRU Cache,Medium,,83.9%,"Hash Table, Linked List, Design, Doubly-Linked List",all
588,https://leetcode.com/problems/design-in-memory-file-system,Design In-Memory File System,Hard,,59.6%,"Hash Table, String, Design, Trie, Sorting",all
535,https://leetcode.com/problems/encode-and-decode-tinyurl,Encode and Decode TinyURL,Medium,,59.6%,"Hash Table, String, Design, Hash Function",all
256,https://leetcode.com/problems/paint-house,Paint House,Medium,,59.6%,"Array, Dynamic Programming",all
2296,https://leetcode.com/problems/design-a-text-editor,Design a Text Editor,Hard,,52.0%,"Linked List, String, Stack, Design, Simulation, Doubly-Linked List",all
