ID,URL,Title,Difficulty,Acceptance %,Frequency %,Topics,Timeframe
176,https://leetcode.com/problems/second-highest-salary,Second Highest Salary,Medium,,100.0%,Database,3_months
4,https://leetcode.com/problems/median-of-two-sorted-arrays,Median of Two Sorted Arrays,Hard,,100.0%,"Array, Binary Search, Divide and Conquer",3_months
9,https://leetcode.com/problems/palindrome-number,Palindrome Number,Easy,,100.0%,Math,3_months
3392,https://leetcode.com/problems/count-subarrays-of-length-three-with-a-condition,Count Subarrays of Length Three With a Condition,Easy,,100.0%,Array,6_months
5,https://leetcode.com/problems/longest-palindromic-substring,Longest Palindromic Substring,Medium,,73.7%,"Two Pointers, String, Dynamic Programming",6_months
26,https://leetcode.com/problems/remove-duplicates-from-sorted-array,Remove Duplicates from Sorted Array,Easy,,64.9%,"Array, Two Pointers",6_months
3,https://leetcode.com/problems/longest-substring-without-repeating-characters,Longest Substring Without Repeating Characters,Medium,,64.9%,"Hash Table, String, Sliding Window",6_months
242,https://leetcode.com/problems/valid-anagram,Valid Anagram,Easy,,64.9%,"Hash Table, String, Sorting",6_months
176,https://leetcode.com/problems/second-highest-salary,Second Highest Salary,Medium,,64.9%,Database,6_months
4,https://leetcode.com/problems/median-of-two-sorted-arrays,Median of Two Sorted Arrays,Hard,,64.9%,"Array, Binary Search, Divide and Conquer",6_months
9,https://leetcode.com/problems/palindrome-number,Palindrome Number,Easy,,64.9%,Math,6_months
9,https://leetcode.com/problems/palindrome-number,Palindrome Number,Easy,,100.0%,Math,more_than_6m
1,https://leetcode.com/problems/two-sum,Two Sum,Easy,,83.3%,"Array, Hash Table",more_than_6m
509,https://leetcode.com/problems/fibonacci-number,Fibonacci Number,Easy,,77.9%,"Math, Dynamic Programming, Recursion, Memoization",more_than_6m
14,https://leetcode.com/problems/longest-common-prefix,Longest Common Prefix,Easy,,71.0%,"String, Trie",more_than_6m
570,https://leetcode.com/problems/managers-with-at-least-5-direct-reports,Managers with at Least 5 Direct Reports,Medium,,71.0%,Database,more_than_6m
53,https://leetcode.com/problems/maximum-subarray,Maximum Subarray,Medium,,71.0%,"Array, Divide and Conquer, Dynamic Programming",more_than_6m
7,https://leetcode.com/problems/reverse-integer,Reverse Integer,Medium,,71.0%,Math,more_than_6m
2165,https://leetcode.com/problems/smallest-value-of-the-rearranged-number,Smallest Value of the Rearranged Number,Medium,,61.3%,"Math, Sorting",more_than_6m
1068,https://leetcode.com/problems/product-sales-analysis-i,Product Sales Analysis I,Easy,,61.3%,Database,more_than_6m
88,https://leetcode.com/problems/merge-sorted-array,Merge Sorted Array,Easy,,61.3%,"Array, Two Pointers, Sorting",more_than_6m
242,https://leetcode.com/problems/valid-anagram,Valid Anagram,Easy,,61.3%,"Hash Table, String, Sorting",more_than_6m
204,https://leetcode.com/problems/count-primes,Count Primes,Medium,,61.3%,"Array, Math, Enumeration, Number Theory",more_than_6m
15,https://leetcode.com/problems/3sum,3Sum,Medium,,61.3%,"Array, Two Pointers, Sorting",more_than_6m
202,https://leetcode.com/problems/happy-number,Happy Number,Easy,,61.3%,"Hash Table, Math, Two Pointers",more_than_6m
283,https://leetcode.com/problems/move-zeroes,Move Zeroes,Easy,,61.3%,"Array, Two Pointers",more_than_6m
704,https://leetcode.com/problems/binary-search,Binary Search,Easy,,61.3%,"Array, Binary Search",more_than_6m
21,https://leetcode.com/problems/merge-two-sorted-lists,Merge Two Sorted Lists,Easy,,61.3%,"Linked List, Recursion",more_than_6m
20,https://leetcode.com/problems/valid-parentheses,Valid Parentheses,Easy,,61.3%,"String, Stack",more_than_6m
