ID,URL,Title,Difficulty,Acceptance %,Frequency %,Topics,Timeframe
994,https://leetcode.com/problems/rotting-oranges,Rotting Oranges,Medium,,100.0%,"Array, Breadth-First Search, Matrix",30_days
981,https://leetcode.com/problems/time-based-key-value-store,Time Based Key-Value Store,Medium,,90.3%,"Hash Table, String, Binary Search, Design",30_days
76,https://leetcode.com/problems/minimum-window-substring,Minimum Window Substring,Hard,,90.3%,"Hash Table, String, Sliding Window",30_days
994,https://leetcode.com/problems/rotting-oranges,Rotting Oranges,Medium,,100.0%,"Array, Breadth-First Search, Matrix",3_months
958,https://leetcode.com/problems/check-completeness-of-a-binary-tree,Check Completeness of a Binary Tree,Medium,,88.5%,"Tree, Breadth-First Search, Binary Tree",3_months
158,https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times,Read N Characters Given read4 II - Call Multiple Times,Hard,,84.2%,"Array, Simulation, Interactive",3_months
148,https://leetcode.com/problems/sort-list,Sort List,Medium,,65.1%,"Linked List, Two Pointers, Divide and Conquer, Sorting, Merge Sort",3_months
981,https://leetcode.com/problems/time-based-key-value-store,Time Based Key-Value Store,Medium,,65.1%,"Hash Table, String, Binary Search, Design",3_months
126,https://leetcode.com/problems/word-ladder-ii,Word Ladder II,Hard,,57.2%,"Hash Table, String, Backtracking, Breadth-First Search",3_months
716,https://leetcode.com/problems/max-stack,Max Stack,Hard,,57.2%,"Linked List, Stack, Design, Doubly-Linked List, Ordered Set",3_months
76,https://leetcode.com/problems/minimum-window-substring,Minimum Window Substring,Hard,,57.2%,"Hash Table, String, Sliding Window",3_months
994,https://leetcode.com/problems/rotting-oranges,Rotting Oranges,Medium,,100.0%,"Array, Breadth-First Search, Matrix",6_months
109,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree,Convert Sorted List to Binary Search Tree,Medium,,87.1%,"Linked List, Divide and Conquer, Tree, Binary Search Tree, Binary Tree",6_months
958,https://leetcode.com/problems/check-completeness-of-a-binary-tree,Check Completeness of a Binary Tree,Medium,,87.1%,"Tree, Breadth-First Search, Binary Tree",6_months
158,https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times,Read N Characters Given read4 II - Call Multiple Times,Hard,,82.7%,"Array, Simulation, Interactive",6_months
76,https://leetcode.com/problems/minimum-window-substring,Minimum Window Substring,Hard,,76.9%,"Hash Table, String, Sliding Window",6_months
