ID,URL,Title,Difficulty,Acceptance %,Frequency %,Topics,Timeframe
200,https://leetcode.com/problems/number-of-islands,Number of Islands,Medium,,100.0%,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix",3_months
146,https://leetcode.com/problems/lru-cache,LRU Cache,Medium,,100.0%,"Hash Table, Linked List, Design, Doubly-Linked List",6_months
1,https://leetcode.com/problems/two-sum,Two Sum,Easy,,78.5%,"Array, Hash Table",6_months
543,https://leetcode.com/problems/diameter-of-binary-tree,Diameter of Binary Tree,Easy,,73.0%,"Tree, Depth-First Search, Binary Tree",6_months
76,https://leetcode.com/problems/minimum-window-substring,Minimum Window Substring,Hard,,73.0%,"Hash Table, String, Sliding Window",6_months
20,https://leetcode.com/problems/valid-parentheses,Valid Parentheses,Easy,,65.9%,"String, Stack",6_months
49,https://leetcode.com/problems/group-anagrams,Group Anagrams,Medium,,65.9%,"Array, Hash Table, String, Sorting",6_months
200,https://leetcode.com/problems/number-of-islands,Number of Islands,Medium,,65.9%,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix",6_months
1209,https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii,Remove All Adjacent Duplicates in String II,Medium,,65.9%,"String, Stack",6_months
11,https://leetcode.com/problems/container-with-most-water,Container With Most Water,Medium,,65.9%,"Array, Two Pointers, Greedy",6_months
460,https://leetcode.com/problems/lfu-cache,LFU Cache,Hard,,65.9%,"Hash Table, Linked List, Design, Doubly-Linked List",6_months
875,https://leetcode.com/problems/koko-eating-bananas,Koko Eating Bananas,Medium,,65.9%,"Array, Binary Search",6_months
735,https://leetcode.com/problems/asteroid-collision,Asteroid Collision,Medium,,65.9%,"Array, Stack, Simulation",6_months
845,https://leetcode.com/problems/longest-mountain-in-array,Longest Mountain in Array,Medium,,65.9%,"Array, Two Pointers, Dynamic Programming, Enumeration",6_months
695,https://leetcode.com/problems/max-area-of-island,Max Area of Island,Medium,,65.9%,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix",6_months
366,https://leetcode.com/problems/find-leaves-of-binary-tree,Find Leaves of Binary Tree,Medium,,65.9%,"Tree, Depth-First Search, Binary Tree",6_months
1669,https://leetcode.com/problems/merge-in-between-linked-lists,Merge In Between Linked Lists,Medium,,65.9%,Linked List,6_months
752,https://leetcode.com/problems/open-the-lock,Open the Lock,Medium,,65.9%,"Array, Hash Table, String, Breadth-First Search",6_months
129,https://leetcode.com/problems/sum-root-to-leaf-numbers,Sum Root to Leaf Numbers,Medium,,65.9%,"Tree, Depth-First Search, Binary Tree",6_months
3,https://leetcode.com/problems/longest-substring-without-repeating-characters,Longest Substring Without Repeating Characters,Medium,,56.0%,"Hash Table, String, Sliding Window",6_months
253,https://leetcode.com/problems/meeting-rooms-ii,Meeting Rooms II,Medium,,56.0%,"Array, Two Pointers, Greedy, Sorting, Heap (Priority Queue), Prefix Sum",6_months
42,https://leetcode.com/problems/trapping-rain-water,Trapping Rain Water,Hard,,56.0%,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack",6_months
5,https://leetcode.com/problems/longest-palindromic-substring,Longest Palindromic Substring,Medium,,56.0%,"Two Pointers, String, Dynamic Programming",6_months
498,https://leetcode.com/problems/diagonal-traverse,Diagonal Traverse,Medium,,56.0%,"Array, Matrix, Simulation",6_months
207,https://leetcode.com/problems/course-schedule,Course Schedule,Medium,,56.0%,"Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort",6_months
1169,https://leetcode.com/problems/invalid-transactions,Invalid Transactions,Medium,,56.0%,"Array, Hash Table, String, Sorting",6_months
378,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix,Kth Smallest Element in a Sorted Matrix,Medium,,56.0%,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix",6_months
107,https://leetcode.com/problems/binary-tree-level-order-traversal-ii,Binary Tree Level Order Traversal II,Medium,,56.0%,"Tree, Breadth-First Search, Binary Tree",6_months
981,https://leetcode.com/problems/time-based-key-value-store,Time Based Key-Value Store,Medium,,56.0%,"Hash Table, String, Binary Search, Design",6_months
121,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,Best Time to Buy and Sell Stock,Easy,,56.0%,"Array, Dynamic Programming",6_months
2204,https://leetcode.com/problems/distance-to-a-cycle-in-undirected-graph,Distance to a Cycle in Undirected Graph,Hard,,56.0%,"Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort",6_months
3650,https://leetcode.com/problems/minimum-cost-path-with-edge-reversals,Minimum Cost Path with Edge Reversals,Medium,,56.0%,"Graph Theory, Heap (Priority Queue), Shortest Path",6_months
1488,https://leetcode.com/problems/avoid-flood-in-the-city,Avoid Flood in The City,Medium,,56.0%,"Array, Hash Table, Binary Search, Greedy, Heap (Priority Queue)",6_months
322,https://leetcode.com/problems/coin-change,Coin Change,Medium,,56.0%,"Array, Dynamic Programming, Breadth-First Search",6_months
199,https://leetcode.com/problems/binary-tree-right-side-view,Binary Tree Right Side View,Medium,,56.0%,"Tree, Depth-First Search, Breadth-First Search, Binary Tree",6_months
6,https://leetcode.com/problems/zigzag-conversion,Zigzag Conversion,Medium,,56.0%,String,6_months
33,https://leetcode.com/problems/search-in-rotated-sorted-array,Search in Rotated Sorted Array,Medium,,56.0%,"Array, Binary Search",6_months
167,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted,Two Sum II - Input Array Is Sorted,Medium,,56.0%,"Array, Two Pointers, Binary Search",6_months
373,https://leetcode.com/problems/find-k-pairs-with-smallest-sums,Find K Pairs with Smallest Sums,Medium,,56.0%,"Array, Heap (Priority Queue)",6_months
146,https://leetcode.com/problems/lru-cache,LRU Cache,Medium,,100.0%,"Hash Table, Linked List, Design, Doubly-Linked List",more_than_6m
3,https://leetcode.com/problems/longest-substring-without-repeating-characters,Longest Substring Without Repeating Characters,Medium,,89.2%,"Hash Table, String, Sliding Window",more_than_6m
200,https://leetcode.com/problems/number-of-islands,Number of Islands,Medium,,84.8%,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix",more_than_6m
1,https://leetcode.com/problems/two-sum,Two Sum,Easy,,82.6%,"Array, Hash Table",more_than_6m
49,https://leetcode.com/problems/group-anagrams,Group Anagrams,Medium,,81.9%,"Array, Hash Table, String, Sorting",more_than_6m
