ID,URL,Title,Difficulty,Acceptance %,Frequency %,Topics,Timeframe
300,https://leetcode.com/problems/longest-increasing-subsequence,Longest Increasing Subsequence,Medium,,100.0%,"Array, Binary Search, Dynamic Programming",3_months
146,https://leetcode.com/problems/lru-cache,LRU Cache,Medium,,100.0%,"Hash Table, Linked List, Design, Doubly-Linked List",6_months
450,https://leetcode.com/problems/delete-node-in-a-bst,Delete Node in a BST,Medium,,88.2%,"Tree, Binary Search Tree, Binary Tree",6_months
200,https://leetcode.com/problems/number-of-islands,Number of Islands,Medium,,88.2%,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix",6_months
540,https://leetcode.com/problems/single-element-in-a-sorted-array,Single Element in a Sorted Array,Medium,,88.2%,"Array, Binary Search",6_months
300,https://leetcode.com/problems/longest-increasing-subsequence,Longest Increasing Subsequence,Medium,,88.2%,"Array, Binary Search, Dynamic Programming",6_months
146,https://leetcode.com/problems/lru-cache,LRU Cache,Medium,,100.0%,"Hash Table, Linked List, Design, Doubly-Linked List",more_than_6m
207,https://leetcode.com/problems/course-schedule,Course Schedule,Medium,,76.7%,"Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort",more_than_6m
39,https://leetcode.com/problems/combination-sum,Combination Sum,Medium,,76.7%,"Array, Backtracking",more_than_6m
200,https://leetcode.com/problems/number-of-islands,Number of Islands,Medium,,72.4%,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix",more_than_6m
227,https://leetcode.com/problems/basic-calculator-ii,Basic Calculator II,Medium,,72.4%,"Math, String, Stack",more_than_6m
56,https://leetcode.com/problems/merge-intervals,Merge Intervals,Medium,,72.4%,"Array, Sorting",more_than_6m
934,https://leetcode.com/problems/shortest-bridge,Shortest Bridge,Medium,,72.4%,"Array, Depth-First Search, Breadth-First Search, Matrix",more_than_6m
198,https://leetcode.com/problems/house-robber,House Robber,Medium,,67.2%,"Array, Dynamic Programming",more_than_6m
10,https://leetcode.com/problems/regular-expression-matching,Regular Expression Matching,Hard,,67.2%,"String, Dynamic Programming, Recursion",more_than_6m
221,https://leetcode.com/problems/maximal-square,Maximal Square,Medium,,67.2%,"Array, Dynamic Programming, Matrix",more_than_6m
347,https://leetcode.com/problems/top-k-frequent-elements,Top K Frequent Elements,Medium,,67.2%,"Array, Hash Table, Divide and Conquer, Sorting, Heap (Priority Queue), Bucket Sort, Counting, Quickselect",more_than_6m
2502,https://leetcode.com/problems/design-memory-allocator,Design Memory Allocator,Medium,,67.2%,"Array, Hash Table, Design, Simulation",more_than_6m
42,https://leetcode.com/problems/trapping-rain-water,Trapping Rain Water,Hard,,60.4%,"Array, Two Pointers, Dynamic Programming, Stack, Monotonic Stack",more_than_6m
33,https://leetcode.com/problems/search-in-rotated-sorted-array,Search in Rotated Sorted Array,Medium,,60.4%,"Array, Binary Search",more_than_6m
1,https://leetcode.com/problems/two-sum,Two Sum,Easy,,60.4%,"Array, Hash Table",more_than_6m
316,https://leetcode.com/problems/remove-duplicate-letters,Remove Duplicate Letters,Medium,,60.4%,"String, Stack, Greedy, Monotonic Stack",more_than_6m
1081,https://leetcode.com/problems/smallest-subsequence-of-distinct-characters,Smallest Subsequence of Distinct Characters,Medium,,60.4%,"String, Stack, Greedy, Monotonic Stack",more_than_6m
