ID,URL,Title,Difficulty,Acceptance %,Frequency %,Topics,Timeframe
1429,https://leetcode.com/problems/first-unique-number,First Unique Number,Medium,,100.0%,"Array, Hash Table, Design, Queue, Data Stream",30_days
815,https://leetcode.com/problems/bus-routes,Bus Routes,Hard,,79.9%,"Array, Hash Table, Breadth-First Search",30_days
977,https://leetcode.com/problems/squares-of-a-sorted-array,Squares of a Sorted Array,Easy,,70.3%,"Array, Two Pointers, Sorting",30_days
1475,https://leetcode.com/problems/final-prices-with-a-special-discount-in-a-shop,Final Prices With a Special Discount in a Shop,Easy,,70.3%,"Array, Stack, Monotonic Stack",30_days
2948,https://leetcode.com/problems/make-lexicographically-smallest-array-by-swapping-elements,Make Lexicographically Smallest Array by Swapping Elements,Medium,,70.3%,"Array, Union-Find, Sorting",30_days
1438,https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,Medium,,70.3%,"Array, Queue, Sliding Window, Heap (Priority Queue), Ordered Set, Monotonic Queue",30_days
384,https://leetcode.com/problems/shuffle-an-array,Shuffle an Array,Medium,,70.3%,"Array, Math, Design, Randomized",30_days
305,https://leetcode.com/problems/number-of-islands-ii,Number of Islands II,Hard,,70.3%,"Array, Hash Table, Union-Find",30_days
200,https://leetcode.com/problems/number-of-islands,Number of Islands,Medium,,70.3%,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix",30_days
1429,https://leetcode.com/problems/first-unique-number,First Unique Number,Medium,,100.0%,"Array, Hash Table, Design, Queue, Data Stream",3_months
305,https://leetcode.com/problems/number-of-islands-ii,Number of Islands II,Hard,,90.4%,"Array, Hash Table, Union-Find",3_months
815,https://leetcode.com/problems/bus-routes,Bus Routes,Hard,,87.9%,"Array, Hash Table, Breadth-First Search",3_months
1438,https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,Medium,,87.9%,"Array, Queue, Sliding Window, Heap (Priority Queue), Ordered Set, Monotonic Queue",3_months
1101,https://leetcode.com/problems/the-earliest-moment-when-everyone-become-friends,The Earliest Moment When Everyone Become Friends,Medium,,87.9%,"Array, Union-Find, Sorting",3_months
977,https://leetcode.com/problems/squares-of-a-sorted-array,Squares of a Sorted Array,Easy,,85.2%,"Array, Two Pointers, Sorting",3_months
427,https://leetcode.com/problems/construct-quad-tree,Construct Quad Tree,Medium,,82.0%,"Array, Divide and Conquer, Tree, Matrix",3_months
1475,https://leetcode.com/problems/final-prices-with-a-special-discount-in-a-shop,Final Prices With a Special Discount in a Shop,Easy,,82.0%,"Array, Stack, Monotonic Stack",3_months
269,https://leetcode.com/problems/alien-dictionary,Alien Dictionary,Hard,,78.4%,"Array, String, Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort",3_months
2858,https://leetcode.com/problems/minimum-edge-reversals-so-every-node-is-reachable,Minimum Edge Reversals So Every Node Is Reachable,Hard,,74.1%,"Dynamic Programming, Depth-First Search, Breadth-First Search, Graph Theory",3_months
2791,https://leetcode.com/problems/count-paths-that-can-form-a-palindrome-in-a-tree,Count Paths That Can Form a Palindrome in a Tree,Hard,,74.1%,"Hash Table, Bit Manipulation, Tree, Depth-First Search",3_months
1428,https://leetcode.com/problems/leftmost-column-with-at-least-a-one,Leftmost Column with at Least a One,Medium,,68.8%,"Array, Binary Search, Matrix, Interactive",3_months
200,https://leetcode.com/problems/number-of-islands,Number of Islands,Medium,,62.1%,"Array, Depth-First Search, Breadth-First Search, Union-Find, Matrix",3_months
230,https://leetcode.com/problems/kth-smallest-element-in-a-bst,Kth Smallest Element in a BST,Medium,,62.1%,"Tree, Depth-First Search, Binary Search Tree, Binary Tree",3_months
79,https://leetcode.com/problems/word-search,Word Search,Medium,,62.1%,"Array, String, Backtracking, Depth-First Search, Matrix",3_months
2571,https://leetcode.com/problems/minimum-operations-to-reduce-an-integer-to-0,Minimum Operations to Reduce an Integer to 0,Medium,,62.1%,"Dynamic Programming, Greedy, Bit Manipulation",3_months
410,https://leetcode.com/problems/split-array-largest-sum,Split Array Largest Sum,Hard,,62.1%,"Array, Binary Search, Dynamic Programming, Greedy, Prefix Sum",3_months
981,https://leetcode.com/problems/time-based-key-value-store,Time Based Key-Value Store,Medium,,62.1%,"Hash Table, String, Binary Search, Design",3_months
162,https://leetcode.com/problems/find-peak-element,Find Peak Element,Medium,,62.1%,"Array, Binary Search",3_months
384,https://leetcode.com/problems/shuffle-an-array,Shuffle an Array,Medium,,62.1%,"Array, Math, Design, Randomized",3_months
2954,https://leetcode.com/problems/count-the-number-of-infection-sequences,Count the Number of Infection Sequences,Hard,,62.1%,"Array, Math, Combinatorics",3_months
564,https://leetcode.com/problems/find-the-closest-palindrome,Find the Closest Palindrome,Hard,,62.1%,"Math, String",3_months
212,https://leetcode.com/problems/word-search-ii,Word Search II,Hard,,62.1%,"Array, String, Backtracking, Trie, Matrix",3_months
362,https://leetcode.com/problems/design-hit-counter,Design Hit Counter,Medium,,52.6%,"Array, Binary Search, Design, Queue, Data Stream",3_months
380,https://leetcode.com/problems/insert-delete-getrandom-o1,Insert Delete GetRandom O(1),Medium,,52.6%,"Array, Hash Table, Math, Design, Randomized",3_months
56,https://leetcode.com/problems/merge-intervals,Merge Intervals,Medium,,52.6%,"Array, Sorting",3_months
295,https://leetcode.com/problems/find-median-from-data-stream,Find Median from Data Stream,Hard,,52.6%,"Two Pointers, Design, Sorting, Heap (Priority Queue), Data Stream",3_months
2503,https://leetcode.com/problems/maximum-number-of-points-from-grid-queries,Maximum Number of Points From Grid Queries,Hard,,52.6%,"Array, Two Pointers, Breadth-First Search, Union-Find, Sorting, Heap (Priority Queue), Matrix",3_months
399,https://leetcode.com/problems/evaluate-division,Evaluate Division,Medium,,52.6%,"Array, String, Depth-First Search, Breadth-First Search, Union-Find, Graph Theory, Shortest Path",3_months
2948,https://leetcode.com/problems/make-lexicographically-smallest-array-by-swapping-elements,Make Lexicographically Smallest Array by Swapping Elements,Medium,,52.6%,"Array, Union-Find, Sorting",3_months
1915,https://leetcode.com/problems/number-of-wonderful-substrings,Number of Wonderful Substrings,Medium,,52.6%,"Hash Table, String, Bit Manipulation, Prefix Sum",3_months
1966,https://leetcode.com/problems/binary-searchable-numbers-in-an-unsorted-array,Binary Searchable Numbers in an Unsorted Array,Medium,,52.6%,"Array, Binary Search, Stack, Monotonic Stack",3_months
871,https://leetcode.com/problems/minimum-number-of-refueling-stops,Minimum Number of Refueling Stops,Hard,,52.6%,"Array, Dynamic Programming, Greedy, Heap (Priority Queue)",3_months
1429,https://leetcode.com/problems/first-unique-number,First Unique Number,Medium,,100.0%,"Array, Hash Table, Design, Queue, Data Stream",6_months
2858,https://leetcode.com/problems/minimum-edge-reversals-so-every-node-is-reachable,Minimum Edge Reversals So Every Node Is Reachable,Hard,,100.0%,"Dynamic Programming, Depth-First Search, Breadth-First Search, Graph Theory",6_months
305,https://leetcode.com/problems/number-of-islands-ii,Number of Islands II,Hard,,98.8%,"Array, Hash Table, Union-Find",6_months
2791,https://leetcode.com/problems/count-paths-that-can-form-a-palindrome-in-a-tree,Count Paths That Can Form a Palindrome in a Tree,Hard,,98.8%,"Hash Table, Bit Manipulation, Tree, Depth-First Search",6_months
1438,https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,Medium,,97.5%,"Array, Queue, Sliding Window, Heap (Priority Queue), Ordered Set, Monotonic Queue",6_months
